"city","city_ascii","state_id","state_name","lat","lng","population","density"
"Fleming Island","Fleming Island","FL","Florida","30.0988","-81.7124","28676","699"
"Belle Glade","Belle Glade","FL","Florida","26.6920","-80.6672","28665","1094"
"Lake in the Hills","Lake in the Hills","IL","Illinois","42.1913","-88.3476","28634","1082"
"Agawam","Agawam","MA","Massachusetts","42.0657","-72.6526","28613","473"
"Shirley","Shirley","NY","New York","40.7949","-72.8743","28583","961"
"Burton","Burton","MI","Michigan","42.9974","-83.6175","28574","472"
"Geneva","Geneva","NY","New York","42.8644","-76.9827","28563","1158"
"Schererville","Schererville","IN","Indiana","41.4860","-87.4440","28527","733"
"Independence","Independence","KY","Kentucky","38.9510","-84.5492","28521","627"
"West Springfield","West Springfield","MA","Massachusetts","42.1253","-72.6503","28517","658"
"Austintown","Austintown","OH","Ohio","41.0932","-80.7405","28488","946"
"Burlington","Burlington","IA","Iowa","40.8072","-91.1247","28474","662"
"Shamokin","Shamokin","PA","Pennsylvania","40.7883","-76.5550","28457","3218"
"New Iberia","New Iberia","LA","Louisiana","30.0049","-91.8202","28454","986"
"Northampton","Northampton","MA","Massachusetts","42.3266","-72.6745","28451","320"
"Englewood","Englewood","NJ","New Jersey","40.8917","-73.9736","28402","2226"
"Vineyard","Vineyard","CA","California","38.4744","-121.3190","28386","637"
"Zionsville","Zionsville","IN","Indiana","39.9897","-86.3182","28357","162"
"Short Pump","Short Pump","VA","Virginia","37.6549","-77.6201","28328","1221"
"Burbank","Burbank","IL","Illinois","41.7444","-87.7686","28289","2619"
"Lumberton","Lumberton","NC","North Carolina","34.6312","-79.0186","28279","446"
"Perry Hall","Perry Hall","MD","Maryland","39.4067","-76.4781","28266","1565"
"Aberdeen","Aberdeen","SD","South Dakota","45.4646","-98.4680","28257","680"
"Benicia","Benicia","CA","California","38.0725","-122.1525","28240","849"
"Oakleaf Plantation","Oakleaf Plantation","FL","Florida","30.1689","-81.8337","28237","663"
"Jacksonville","Jacksonville","AR","Arkansas","34.8807","-92.1302","28235","381"
"Winchester","Winchester","NV","Nevada","36.1368","-115.1299","28231","2475"
"Rockledge","Rockledge","FL","Florida","28.3201","-80.7320","28227","898"
"Henderson","Henderson","KY","Kentucky","37.8397","-87.5798","28207","675"
"Monterey","Monterey","CA","California","36.5922","-121.8807","28178","1259"
"Converse","Converse","TX","Texas","29.5091","-98.3084","28171","1286"
"Granite City","Granite City","IL","Illinois","38.7292","-90.1266","28158","564"
"Yukon","Yukon","OK","Oklahoma","35.5201","-97.7639","28084","408"
"Sonora","Sonora","CA","California","37.9819","-120.3828","28035","593"
"Melrose","Melrose","MA","Massachusetts","42.4556","-71.0590","28016","2309"
"Mehlville","Mehlville","MO","Missouri","38.5018","-90.3149","27971","1445"
"Wisconsin Rapids","Wisconsin Rapids","WI","Wisconsin","44.3927","-89.8265","27966","490"
"Galt","Galt","CA","California","38.2693","-121.3000","27954","1505"
"Hutto","Hutto","TX","Texas","30.5373","-97.5516","27947","1287"
"Bixby","Bixby","OK","Oklahoma","35.9454","-95.8773","27944","433"
"Hobart","Hobart","IN","Indiana","41.5139","-87.2729","27939","411"
"Drexel Hill","Drexel Hill","PA","Pennsylvania","39.9495","-75.3039","27939","3373"
"Oakdale","Oakdale","MN","Minnesota","44.9876","-92.9641","27933","983"
"Sunbury","Sunbury","PA","Pennsylvania","40.8617","-76.7874","27921","1786"
"Summerlin South","Summerlin South","NV","Nevada","36.1242","-115.3324","27908","1112"
"New Smyrna Beach","New Smyrna Beach","FL","Florida","29.0249","-80.9651","27843","285"
"Tualatin","Tualatin","OR","Oregon","45.3772","-122.7746","27837","1314"
"Forest Hills","Forest Hills","MI","Michigan","42.9577","-85.4895","27830","218"
"Fridley","Fridley","MN","Minnesota","45.0841","-93.2595","27826","1056"
"East Chicago","East Chicago","IN","Indiana","41.6484","-87.4536","27817","762"
"Kirkwood","Kirkwood","MO","Missouri","38.5788","-90.4203","27807","1170"
"Sanger","Sanger","CA","California","36.6990","-119.5575","27777","1697"
"Morgan City","Morgan City","LA","Louisiana","29.7041","-91.1920","27728","693"
"Ramsey","Ramsey","MN","Minnesota","45.2617","-93.4494","27721","370"
"Ruston","Ruston","LA","Louisiana","32.5329","-92.6363","27717","399"
"Jeffersontown","Jeffersontown","KY","Kentucky","38.2048","-85.5701","27715","1034"
"Glen Ellyn","Glen Ellyn","IL","Illinois","41.8667","-88.0629","27714","1576"
"Isla Vista","Isla Vista","CA","California","34.4144","-119.8581","27707","5782"
"Cañon City","Canon City","CO","Colorado","38.4430","-105.2203","27676","521"
"Monticello","Monticello","MN","Minnesota","45.2980","-93.7984","27665","609"
"Ashtabula","Ashtabula","OH","Ohio","41.8806","-80.7984","27645","894"
"Temescal Valley","Temescal Valley","CA","California","33.7581","-117.4677","27630","551"
"Bridgewater","Bridgewater","MA","Massachusetts","41.9728","-70.9749","27619","391"
"Mint Hill","Mint Hill","NC","North Carolina","35.1782","-80.6533","27617","441"
"Mililani Town","Mililani Town","HI","Hawaii","21.4465","-158.0147","27562","2653"
"Statesville","Statesville","NC","North Carolina","35.7842","-80.8714","27528","429"
"Gloversville","Gloversville","NY","New York","43.0491","-74.3465","27512","1128"
"Gladstone","Gladstone","MO","Missouri","39.2133","-94.5593","27489","1313"
"Deer Park","Deer Park","NY","New York","40.7623","-73.3219","27479","1720"
"Fremont","Fremont","NE","Nebraska","41.4396","-96.4879","27456","977"
"Garfield Heights","Garfield Heights","OH","Ohio","41.4199","-81.6038","27448","1465"
"Imperial Beach","Imperial Beach","CA","California","32.5689","-117.1184","27440","2464"
"Seneca","Seneca","SC","South Carolina","34.6815","-82.9609","27439","418"
"Florence","Florence","AZ","Arizona","33.0590","-111.4208","27422","169"
"Bayonet Point","Bayonet Point","FL","Florida","28.3254","-82.6834","27418","1837"
"Lansing","Lansing","IL","Illinois","41.5648","-87.5462","27402","1417"
"Millville","Millville","NJ","New Jersey","39.3903","-75.0561","27391","251"
"Monroeville","Monroeville","PA","Pennsylvania","40.4262","-79.7605","27380","536"
"St. Helens","St. Helens","OR","Oregon","45.8571","-122.8164","27353","1104"
"Bergenfield","Bergenfield","NJ","New Jersey","40.9236","-73.9983","27327","3633"
"Ladera Ranch","Ladera Ranch","CA","California","33.5491","-117.6416","27277","2143"
"Horn Lake","Horn Lake","MS","Mississippi","34.9512","-90.0501","27272","656"
"Prior Lake","Prior Lake","MN","Minnesota","44.7251","-93.4409","27241","661"
"Huntley","Huntley","IL","Illinois","42.1599","-88.4330","27228","735"
"Maple Valley","Maple Valley","WA","Washington","47.3659","-122.0368","27202","1749"
"Easton","Easton","PA","Pennsylvania","40.6858","-75.2209","27189","2462"
"Oak Forest","Oak Forest","IL","Illinois","41.6054","-87.7527","27173","1746"
"Glen Cove","Glen Cove","NY","New York","40.8709","-73.6287","27166","1576"
"Indiana","Indiana","PA","Pennsylvania","40.6220","-79.1552","27142","2889"
"Shoreview","Shoreview","MN","Minnesota","45.0842","-93.1358","27130","972"
"Windsor","Windsor","CA","California","38.5417","-122.8086","27128","1440"
"Sterling","Sterling","IL","Illinois","41.7995","-89.6956","27127","965"
"Dodge City","Dodge City","KS","Kansas","37.7610","-100.0183","27104","717"
"Colleyville","Colleyville","TX","Texas","32.8913","-97.1486","27091","797"
"Wilmette","Wilmette","IL","Illinois","42.0771","-87.7282","27089","1936"
"Plum","Plum","PA","Pennsylvania","40.5024","-79.7496","27087","365"
"Mount Pleasant","Mount Pleasant","WI","Wisconsin","42.7129","-87.8875","27082","308"
"McHenry","McHenry","IL","Illinois","42.3388","-88.2931","27061","722"
"Waterville","Waterville","ME","Maine","44.5441","-69.6624","27054","472"
"Norfolk","Norfolk","NE","Nebraska","42.0327","-97.4208","27032","832"
"Shaker Heights","Shaker Heights","OH","Ohio","41.4744","-81.5496","27027","1654"
"Citrus Park","Citrus Park","FL","Florida","28.0730","-82.5628","27026","1026"
"Reisterstown","Reisterstown","MD","Maryland","39.4552","-76.8144","27007","2018"
"Erie","Erie","CO","Colorado","40.0403","-105.0398","27003","529"
"Brownsburg","Brownsburg","IN","Indiana","39.8330","-86.3824","27001","660"
"Chaska","Chaska","MN","Minnesota","44.8164","-93.6092","26989","612"
"Ilchester","Ilchester","MD","Maryland","39.2187","-76.7684","26974","970"
"Shelby","Shelby","NC","North Carolina","35.2904","-81.5451","26973","346"
"Maywood","Maywood","CA","California","33.9885","-118.1877","26973","8837"
"Maryland Heights","Maryland Heights","MO","Missouri","38.7189","-90.4749","26956","475"
"Magna","Magna","UT","Utah","40.7634","-112.1599","26949","688"
"Xenia","Xenia","OH","Ohio","39.6828","-83.9414","26947","799"
"Belmont","Belmont","CA","California","37.5154","-122.2955","26941","2244"
"Allen Park","Allen Park","MI","Michigan","42.2595","-83.2107","26940","1487"
"Mason City","Mason City","IA","Iowa","43.1487","-93.1998","26931","374"
"New Lenox","New Lenox","IL","Illinois","41.5097","-87.9700","26926","670"
"Hanahan","Hanahan","SC","South Carolina","32.9302","-80.0027","26917","986"
"Kinston","Kinston","NC","North Carolina","35.2748","-77.5936","26889","420"
"Searcy","Searcy","AR","Arkansas","35.2418","-91.7351","26889","498"
"New London","New London","CT","Connecticut","41.3502","-72.1023","26858","1844"
"West Islip","West Islip","NY","New York","40.7097","-73.2971","26844","1644"
"West Chicago","West Chicago","IL","Illinois","41.8960","-88.2253","26816","673"
"Kiryas Joel","Kiryas Joel","NY","New York","41.3406","-74.1660","26813","7593"
"Lemon Grove","Lemon Grove","CA","California","32.7331","-117.0344","26811","2668"
"Lindenhurst","Lindenhurst","NY","New York","40.6858","-73.3710","26801","2757"
"McDonough","McDonough","GA","Georgia","33.4399","-84.1509","26768","818"
"West Linn","West Linn","OR","Oregon","45.3669","-122.6399","26736","1393"
"Cortland","Cortland","NY","New York","42.6004","-76.1784","26729","1851"
"Lemoore","Lemoore","CA","California","36.2949","-119.7983","26725","1170"
"Alvin","Alvin","TX","Texas","29.3871","-95.2933","26723","426"
"Waynesboro","Waynesboro","PA","Pennsylvania","39.7525","-77.5822","26694","1231"
"Marshalltown","Marshalltown","IA","Iowa","42.0341","-92.9067","26666","533"
"Lebanon","Lebanon","NH","New Hampshire","43.6353","-72.2531","26666","130"
"West Whittier-Los Nietos","West Whittier-Los Nietos","CA","California","33.9759","-118.0689","26654","4085"
"Leisure City","Leisure City","FL","Florida","25.4937","-80.4369","26652","3023"
"Thomasville","Thomasville","NC","North Carolina","35.8813","-80.0807","26649","613"
"Temple Terrace","Temple Terrace","FL","Florida","28.0437","-82.3774","26639","1410"
"Lafayette","Lafayette","CA","California","37.8919","-122.1189","26638","683"
"University Park","University Park","FL","Florida","25.7469","-80.3684","26620","2575"
"Norco","Norco","CA","California","33.9252","-117.5499","26604","742"
"Immokalee","Immokalee","FL","Florida","26.4253","-81.4251","26597","452"
"Vernon Hills","Vernon Hills","IL","Illinois","42.2340","-87.9608","26521","1322"
"Pearl","Pearl","MS","Mississippi","32.2730","-90.0918","26510","401"
"Bethany","Bethany","OR","Oregon","45.5613","-122.8369","26501","1880"
"Marquette","Marquette","MI","Michigan","46.5440","-87.4082","26491","715"
"Sedalia","Sedalia","MO","Missouri","38.7042","-93.2351","26473","619"
"Bessemer","Bessemer","AL","Alabama","33.3709","-86.9713","26472","252"
"Plainview","Plainview","NY","New York","40.7832","-73.4732","26453","1784"
"Batavia","Batavia","IL","Illinois","41.8479","-88.3110","26420","968"
"Garden City","Garden City","MI","Michigan","42.3244","-83.3412","26408","1739"
"Chanhassen","Chanhassen","MN","Minnesota","44.8544","-93.5621","26389","499"
"Cabot","Cabot","AR","Arkansas","34.9768","-92.0274","26352","490"
"Vicksburg","Vicksburg","MS","Mississippi","32.3173","-90.8868","26340","253"
"Brawley","Brawley","CA","California","32.9783","-115.5287","26309","1247"
"Neenah","Neenah","WI","Wisconsin","44.1670","-88.4764","26300","1093"
"Snoqualmie","Snoqualmie","WA","Washington","47.5293","-121.8412","26289","732"
"Troy","Troy","OH","Ohio","40.0436","-84.2191","26281","840"
"Hercules","Hercules","CA","California","38.0064","-122.2564","26276","1582"
"Lake City","Lake City","FL","Florida","30.1901","-82.6470","26271","402"
"Paramus","Paramus","NJ","New Jersey","40.9455","-74.0712","26264","970"
"Okeechobee","Okeechobee","FL","Florida","27.2414","-80.8298","26256","553"
"Soledad","Soledad","CA","California","36.4432","-121.3426","26207","2240"
"Muscatine","Muscatine","IA","Iowa","41.4196","-91.0680","26168","501"
"Boone","Boone","NC","North Carolina","36.2111","-81.6668","26146","1203"
"Moscow","Moscow","ID","Idaho","46.7307","-116.9986","26145","1436"
"Cliffside Park","Cliffside Park","NJ","New Jersey","40.8221","-73.9880","26133","10556"
"Sebastian","Sebastian","FL","Florida","27.7882","-80.4813","26118","720"
"Northport","Northport","AL","Alabama","33.2589","-87.5984","26115","596"
"Natchez","Natchez","MS","Mississippi","31.5437","-91.3867","26095","356"
"Winchester","Winchester","KY","Kentucky","38.0017","-84.1907","26083","783"
"Twentynine Palms","Twentynine Palms","CA","California","34.1478","-116.0659","26073","171"
"Holt","Holt","MI","Michigan","42.6416","-84.5307","26065","642"
"East St. Louis","East St. Louis","IL","Illinois","38.6156","-90.1304","26047","722"
"Sachse","Sachse","TX","Texas","32.9726","-96.5793","26046","1029"
"Paris","Paris","TX","Texas","33.6688","-95.5460","26010","272"
"Haines City","Haines City","FL","Florida","28.1100","-81.6157","26009","532"
"Cave Spring","Cave Spring","VA","Virginia","37.2254","-80.0073","26001","841"
"Superior","Superior","WI","Wisconsin","46.6941","-92.0823","25977","273"
"West Odessa","West Odessa","TX","Texas","31.8388","-102.4996","25962","159"
"Medina","Medina","OH","Ohio","41.1358","-81.8694","25956","866"
"Conway","Conway","SC","South Carolina","33.8399","-79.0424","25956","436"
"Barberton","Barberton","OH","Ohio","41.0094","-81.6038","25953","1111"
"Española","Espanola","NM","New Mexico","36.0041","-106.0669","25952","497"
"Dix Hills","Dix Hills","NY","New York","40.8035","-73.3370","25925","628"
"Rock Springs","Rock Springs","WY","Wyoming","41.5951","-109.2238","25913","451"
"Mercer Island","Mercer Island","WA","Washington","47.5661","-122.2320","25894","1566"
"Heber","Heber","UT","Utah","40.5068","-111.3984","25877","743"
"White Bear Lake","White Bear Lake","MN","Minnesota","45.0657","-93.0150","25875","1238"
"Laurel","Laurel","MS","Mississippi","31.6956","-89.1448","25844","436"
"Holbrook","Holbrook","NY","New York","40.7944","-73.0707","25824","1389"
"Bay Point","Bay Point","CA","California","38.0329","-121.9614","25808","1544"
"Woodstock","Woodstock","IL","Illinois","42.3096","-88.4352","25786","745"
"Lochearn","Lochearn","MD","Maryland","39.3460","-76.7307","25771","1779"
"Green","Green","OH","Ohio","40.9483","-81.4757","25752","310"
"Cloverleaf","Cloverleaf","TX","Texas","29.7882","-95.1724","25718","3223"
"Owatonna","Owatonna","MN","Minnesota","44.0914","-93.2304","25704","682"
"Decatur","Decatur","GA","Georgia","33.7711","-84.2968","25696","2236"
"Pooler","Pooler","GA","Georgia","32.1043","-81.2568","25694","358"
"Madison","Madison","MS","Mississippi","32.4738","-90.1300","25661","392"
"Lancaster","Lancaster","SC","South Carolina","34.7247","-80.7801","25649","546"
"Ewa Gentry","Ewa Gentry","HI","Hawaii","21.3344","-158.0262","25641","4646"
"Laurel","Laurel","MD","Maryland","39.0950","-76.8622","25631","2055"
"Austin","Austin","MN","Minnesota","43.6718","-92.9783","25626","746"
"Lockport","Lockport","IL","Illinois","41.5904","-88.0292","25615","869"
"Franklin","Franklin","IN","Indiana","39.4938","-86.0546","25608","735"
"South Salt Lake","South Salt Lake","UT","Utah","40.7056","-111.8986","25582","1422"
"Tarpon Springs","Tarpon Springs","FL","Florida","28.1493","-82.7623","25577","1082"
"Edgewood","Edgewood","MD","Maryland","39.4210","-76.2968","25574","555"
"San Lorenzo","San Lorenzo","CA","California","37.6737","-122.1349","25569","3557"
"Bluffton","Bluffton","SC","South Carolina","32.2135","-80.9316","25557","189"
"Sevierville","Sevierville","TN","Tennessee","35.8873","-83.5677","25557","275"
"Forest Grove","Forest Grove","OR","Oregon","45.5244","-123.1101","25553","1685"
"Sun City West","Sun City West","AZ","Arizona","33.6693","-112.3575","25544","908"
"South Portland","South Portland","ME","Maine","43.6310","-70.2895","25532","816"
"Ruskin","Ruskin","FL","Florida","27.7065","-82.4209","25530","546"
"Denison","Denison","TX","Texas","33.7672","-96.5807","25529","344"
"El Cerrito","El Cerrito","CA","California","37.9197","-122.3025","25508","2693"
"Keystone","Keystone","FL","Florida","28.1312","-82.5999","25493","280"
"Coral Terrace","Coral Terrace","FL","Florida","25.7464","-80.3049","25387","2916"
"Claremore","Claremore","OK","Oklahoma","36.3143","-95.6099","25384","489"
"Homewood","Homewood","AL","Alabama","33.4617","-86.8092","25377","1174"
"Farmington","Farmington","UT","Utah","40.9846","-111.9065","25339","983"
"Columbine","Columbine","CO","Colorado","39.5879","-105.0694","25332","1475"
"South Pasadena","South Pasadena","CA","California","34.1103","-118.1573","25329","2870"
"Canyon Lake","Canyon Lake","TX","Texas","29.8761","-98.2611","25325","68"
"Kingsville","Kingsville","TX","Texas","27.5094","-97.8611","25315","704"
"Forest City","Forest City","NC","North Carolina","35.3338","-81.8702","25311","322"
"Salem","Salem","VA","Virginia","37.2864","-80.0555","25301","672"
"Bainbridge Island","Bainbridge Island","WA","Washington","47.6439","-122.5434","25298","353"
"Caledonia","Caledonia","WI","Wisconsin","42.7986","-87.8762","25277","215"
"Champlin","Champlin","MN","Minnesota","45.1702","-93.3903","25268","1196"
"Edwardsville","Edwardsville","IL","Illinois","38.7923","-89.9877","25233","488"
"South Bradenton","South Bradenton","FL","Florida","27.4612","-82.5821","25227","2169"
"Fairland","Fairland","MD","Maryland","39.0804","-76.9527","25220","1965"
"Palm Springs","Palm Springs","FL","Florida","26.6349","-80.0968","25216","2315"
"Elk River","Elk River","MN","Minnesota","45.3314","-93.5670","25213","229"
"Rosemount","Rosemount","MN","Minnesota","44.7465","-93.0662","25207","292"
"Fountain Hills","Fountain Hills","AZ","Arizona","33.6073","-111.7398","25200","479"
"Belvidere","Belvidere","IL","Illinois","42.2544","-88.8649","25143","804"
"Riverside","Riverside","OH","Ohio","39.7836","-84.1219","25133","997"
